ID,Username,Password,FirstName,LastName,PhoneNumber,Email,IsReviewer,IsAdmin,BufferString
1889,SSulimo904,cOmput*er28,Sasha,Sulimo,208-944-1077,SSulimo86@everymail.co.uk,1,0,
1890,LSharku15,secretlY^07,Louis,Sharku,210-927-7723,LSharku23@everymail.com,1,1,
1891,TTuor34,wordS$60,Tara,Tuor,203-071-7575,TTuor20@everymail.com,0,1,
1892,CCirdan562,lib^raRy11,Crystal,Cirdan,,CCirdan87@yahoo.org,1,1,
1893,LBarahir693,enTer)27,Laura,Barahir,,LBarahir84@hotmail.com,1,0,
1894,MGoldberry68,th*rOw59,Marilyn,Goldberry,229-979-8741,MGoldberry93@yahoo.us,1,0,
1895,DThe White4,visiOn^s30,Dylan,The White,,Dylan.TheWhite49@gmail.us,0,1,
1896,TTurin9,sec(rEtly26,Tyler,Turin,,,1,1,
1897,CFeanor35,mon@sTer20,Catherine,Feanor,239-553-8466,CFeanor11@somemail.biz,0,1,
1898,QTelchar4,pi#Que63,Quinn,Telchar,,,0,1,
1899,KGorbag265,whil^E44,Kayla,Gorbag,605-414-3735,KGorbag45@mailbox.org,1,0,
1900,RCeleborn804,Piqu^e84,Rebecca,Celeborn,217-748-4263,RCeleborn48@hotmail.net,0,0,
1901,AUlmo0,c(omputEr55,Alisa,Ulmo,203-543-0147,AUlmo39@yahoo.co.uk,0,1,
1902,DHurin993,cOm(puter48,Delilah,Hurin,302-589-7234,DHurin95@gmail.biz,0,0,
1903,ALurtz235,Bad*ly87,Adam,Lurtz,304-051-6874,ALurtz@somemail.com,1,0,
1904,BAldarion992,Magn@etic98,Billy,Aldarion,,Billy.Aldarion61@bizmail.com,1,1,
1905,DWormtongue85,Shepherd%13,Dianna,Wormtongue,,Dianna.Wormtongue94@mail2u.biz,0,1,
1906,GTurin612,visIo%ns03,Grace,Turin,208-068-7824,GTurin@mailbox.co.uk,0,0,
1907,JYavanna4,iNt*erest87,Joan,Yavanna,,,0,0,
1908,JAlcarin79,ba@dLy08,Jamie,Alcarin,207-330-1416,JAlcarin@mailbox.net,0,0,
1909,ABarahir8,eNter%94,Allison,Barahir,307-954-8996,ABarahir95@gmail.com,1,1,
1910,DTurambar84,wHile#59,Daniel,Turambar,,Daniel.Turambar@somemail.us,1,1,
1911,IGamgee700,islan@D38,Isaiah,Gamgee,207-236-1951,IGamgee20@everymail.co.uk,0,0,
1912,KThingol49,tRyin!g06,Kai,Thingol,225-073-2385,KThingol@hotmail.co.uk,1,0,
1913,FIdril197,Visions!12,Frank,Idril,,Frank.Idril@bizmail.us,1,0,
1914,MTurambar27,secRetl!y38,Madison,Turambar,401-086-6682,Madison.Turambar94@mail2u.co.uk,1,0,
1915,SOri111,B*adly05,Scott,Ori,316-839-6326,SOri3@everymail.co.uk,0,0,
1916,LAnarion242,Compu@ter85,Lara,Anarion,702-067-5472,LAnarion80@hotmail.org,1,0,
1917,JIdril21,c^omputEr27,John,Idril,,,0,1,
1918,KMelian747,i#nTerest07,Kayla,Melian,,Kayla.Melian@somemail.us,1,0,
1919,LGloin3,Library#78,Lexie,Gloin,406-795-4340,Lexie.Gloin20@yahoo.org,1,1,
1920,AFinwe97,sP)eed94,Alexandra,Finwe,605-637-7776,AFinwe44@yahoo.com,1,1,
1921,JMiriel17,rescuE$46,Joseph,Miriel,,,1,0,
1922,GGollum01,s(Ecretly34,Gerald,Gollum,215-136-3305,,0,0,
1923,ABeregond62,li@Ght55,Alexis,Beregond,316-454-7271,ABeregond@bizmail.us,0,0,
1924,BNienna70,vision*S38,Benjamin,Nienna,423-845-6861,,0,1,
1925,JErestor529,Secretl!y87,Jonathan,Erestor,231-863-0442,JErestor98@bizmail.org,1,1,
1926,DVarda21,asse%rT15,Dana,Varda,,,1,1,
1927,WDeagol7,lI%ght06,William,Deagol,385-815-8440,WDeagol@mailbox.org,0,0,
1928,OTuor9,Wr%ite22,Olivia,Tuor,,OTuor70@everymail.org,1,0,
1929,ENesa5,s)ecretlY64,Erik,Nesa,859-672-1032,ENesa14@everymail.biz,1,1,
1930,LBalin17,r%aBbit10,Larissa,Balin,405-951-6169,LBalin81@hotmail.co.uk,1,1,
1931,TBracegirdle9,sHou!ld81,Timothy,Bracegirdle,405-420-1185,,0,1,
1932,AElros8,endi(Ng52,Anabelle,Elros,513-220-8004,,1,1,
1933,JGimli3,s#Ecretly47,Julia,Gimli,319-208-4915,JGimli68@hotmail.co.uk,0,1,
1934,DQuickbeam3,Li)brary54,Donna,Quickbeam,808-757-1088,DQuickbeam@bizmail.org,1,1,
1935,HBalin5,Islan(d93,Helen,Balin,859-911-9591,Helen.Balin97@mail2u.net,1,1,
1936,CBifur534,visIon#s41,Christian,Bifur,215-435-4089,CBifur83@yahoo.com,1,0,
1937,SGothmog1,secrEtly$16,Sandra,Gothmog,,SGothmog@gmail.co.uk,1,1,
1938,EAldarion7,cap)Tain62,Evie,Aldarion,458-411-6847,,1,0,
1939,ECeleborn411,movE(d91,Eileen,Celeborn,319-102-0439,ECeleborn62@hotmail.com,0,1,
1940,SNori906,secRetl$y86,Stephen,Nori,702-082-6858,SNori@mail2u.biz,1,1,
1941,DGrahame44,Cap#tain87,Dennis,Grahame,,,0,1,
1942,TMorgoth25,s(Uspense43,Tyler,Morgoth,308-432-1099,TMorgoth@hotmail.biz,0,0,
1943,SGimli55,vi*sionS89,Shelby,Gimli,605-596-2411,SGimli62@gmail.co.uk,1,1,
1944,HGorbag993,compu$Ter70,Hanna,Gorbag,702-741-6773,,0,1,
1945,VGollum912,aSser!t24,Victoria,Gollum,,VGollum86@everymail.com,0,1,
1946,DBeren40,l%ibrAry89,Danica,Beren,,DBeren88@mailbox.net,1,1,
1947,TGollum97,rabbiT(46,Teresa,Gollum,859-829-1301,Teresa.Gollum@somemail.co.uk,0,1,
1948,ECotton58,secre!tlY84,Eva,Cotton,458-457-4465,ECotton4@mailbox.com,1,1,
1949,KMandos542,i%Sland78,Karl,Mandos,702-754-0337,KMandos7@bizmail.us,0,0,
1950,VThe Brown97,Librar$y84,Virginia,The Brown,239-587-2118,VTheBrown95@gmail.us,0,1,
1951,SErestor868,I*sland87,Steven,Erestor,603-409-0874,,1,1,
1952,ABrandybuck976,vis^iOns94,Ashley,Brandybuck,218-593-7047,Ashley.Brandybuck29@everymail.net,0,1,
1953,DKementari4,Compu#ter04,Daniel,Kementari,401-764-5148,DKementari@mailbox.org,1,0,
1954,KDenethor2,sEcre^tly61,Kai,Denethor,385-009-3370,KDenethor@bizmail.com,0,0,
1955,ASmeagol22,th)roUgh55,Angelica,Smeagol,,ASmeagol5@bizmail.org,1,1,
1956,RFingolfin083,cr#Ash56,Rachel,Fingolfin,,RFingolfin@mail2u.co.uk,1,0,
1957,SThranduil67,P!robably33,Sasha,Thranduil,,SThranduil@hotmail.biz,0,0,
1958,SOrodreth5,lig(hT69,Savannah,Orodreth,,,1,1,
1959,HElladan187,eN#ter59,Harold,Elladan,308-799-6345,,0,0,
1960,MHamfast112,in$terEst50,Monica,Hamfast,,MHamfast17@mailbox.com,0,1,
1961,APollando89,liB(rary96,Adrianna,Pollando,229-426-2092,,0,0,
1962,CKementari667,capta*In92,Cassandra,Kementari,201-634-8656,CKementari28@bizmail.biz,0,0,
1963,TGaladriel4,coMpute%r26,Timothy,Galadriel,505-092-1515,Timothy.Galadriel10@yahoo.org,0,1,
1964,JBeren6,enDi$ng94,Juan,Beren,209-159-0532,,1,0,
1965,KQuickbeam79,bUi$ld71,Kayla,Quickbeam,479-683-1923,KQuickbeam45@everymail.net,1,1,
1966,MThranduil1,asserT#32,Miranda,Thranduil,,MThranduil84@mail2u.us,0,1,
1967,HGandalf043,gHo(st77,Heidi,Gandalf,423-523-3677,HGandalf3@bizmail.co.uk,0,1,
1968,GGollum796,badlY$25,Gary,Gollum,,,0,1,
1969,MGlorfindel14,b%uilD30,Matthew,Glorfindel,,MGlorfindel@somemail.com,1,0,
1970,JElendil54,mOved^99,Jason,Elendil,,JElendil66@yahoo.net,0,1,
1971,VKhamul25,asse^rT15,Valerie,Khamul,702-806-6666,VKhamul22@gmail.net,1,0,
1972,JEcthelion1,c#ompUter89,Jasmine,Ecthelion,304-936-5791,Jasmine.Ecthelion87@gmail.us,0,1,
1973,CMelkor523,n(umbErs13,Claudia,Melkor,458-803-6638,CMelkor0@somemail.co.uk,0,0,
1974,CFinrod02,isL!and46,Catherine,Finrod,803-243-3541,,1,0,
1975,CButterbur2,libR!ary18,Carolina,Butterbur,308-271-8916,CButterbur96@hotmail.us,0,0,
1976,MVarda254,hAtc#h05,Melody,Varda,209-717-9589,MVarda74@mailbox.org,1,1,
1977,MEarendil2,Lig!ht77,Marilyn,Earendil,423-936-1427,MEarendil96@yahoo.us,0,0,
1978,MMithrandir8,shOu^ld70,Matthew,Mithrandir,303-659-6390,MMithrandir73@yahoo.net,1,0,
1979,ZLuthien6,libRar%y50,Zoey,Luthien,,ZLuthien74@hotmail.org,0,1,
1980,SEowyn561,Word%s70,Sophie,Eowyn,339-987-2224,,0,1,
1981,TYavanna912,sEc(retly42,Terry,Yavanna,701-883-1263,Terry.Yavanna77@yahoo.us,0,0,
1982,CIsildur61,reSc$ue42,Cynthia,Isildur,307-623-5860,CIsildur@gmail.com,1,0,
1983,JIngwe63,inter^eSt88,Janet,Ingwe,307-934-8628,JIngwe@yahoo.org,0,1,
1984,KElrohir14,re#scUe98,Katherine,Elrohir,304-756-2405,KElrohir46@everymail.com,1,1,
1985,VStormcrow7,thRow!78,Vincent,Stormcrow,405-772-5709,VStormcrow86@bizmail.com,0,0,
1986,TFili487,li$braRy25,Tiffany,Fili,,,0,1,
1987,JSauruman2,l*ibraRy81,Jade,Sauruman,217-555-5389,JSauruman29@everymail.net,1,0,
1988,VTook06,vIsion$s65,Valerie,Took,803-727-9854,VTook31@gmail.net,0,0,
1989,LBarahir322,aBo#ut00,Lydia,Barahir,229-552-4438,,1,0,
1990,HBombur87,inter%Est27,Heidi,Bombur,,HBombur68@mailbox.co.uk,1,1,
1991,EThe White479,comp#utEr02,Ellie,The White,339-722-0874,ETheWhite3@hotmail.us,1,0,
1992,MThorondor3,Alway!s26,Michelle,Thorondor,203-026-5679,Michelle.Thorondor@somemail.co.uk,0,0,
1993,ADamrod2,Wick#et53,Ashley,Damrod,209-298-2566,ADamrod75@mailbox.co.uk,1,0,
1994,IShelob157,secrEtly!48,Isaiah,Shelob,304-926-9286,IShelob@mail2u.org,1,0,
1995,FLurtz70,compUte*r54,Frank,Lurtz,231-361-9637,FLurtz48@everymail.org,0,0,
1996,JCeleborn9,Prob!ably64,Jonathan,Celeborn,,JCeleborn@somemail.us,1,0,
1997,EPalantir96,vI!sions38,Erika,Palantir,339-187-4552,Erika.Palantir55@somemail.net,0,1,
1998,AAlatar170,l^iBrary32,Adrianna,Alatar,405-277-1925,AAlatar55@mail2u.co.uk,0,0,
1999,CHalbarad1,prob*abLy18,Carolina,Halbarad,210-180-5347,CHalbarad47@mailbox.co.uk,0,1,
2000,TOlorin913,shou$Ld12,Trinity,Olorin,859-447-9111,TOlorin30@bizmail.us,1,1,
2001,AElros9,vi)siOns50,Amanda,Elros,210-472-5163,AElros12@bizmail.biz,0,0,
2002,AAlcarin326,aSsert)82,Alisa,Alcarin,201-180-2170,AAlcarin23@gmail.net,1,1,
2003,LSauron57,aSsert)50,Laura,Sauron,,LSauron68@everymail.org,1,0,
2004,CUngoliant80,shoU#ld05,Cheryl,Ungoliant,,CUngoliant3@mailbox.net,1,1,
2005,PGandalf306,co)mpuTer94,Patrick,Gandalf,208-724-6597,PGandalf39@gmail.co.uk,0,0,
2006,ETuor9,Ab@out34,Eva,Tuor,206-583-5390,ETuor@mailbox.net,1,1,
2007,LNori36,sh$oulD62,Lauren,Nori,802-683-7579,LNori73@bizmail.biz,0,0,
2008,VCelebrimbor2,iSlan^d42,Valerie,Celebrimbor,231-573-0970,Valerie.Celebrimbor86@mailbox.org,1,1,
2009,CGildor3,capt!aiN93,Carla,Gildor,203-137-0435,CGildor@hotmail.biz,0,0,
2010,JDori075,Secretl*y15,Jewel,Dori,405-024-4499,,1,1,
2011,SThe Brown39,li*braRy72,Steven,The Brown,,STheBrown91@mail2u.com,1,0,
2012,VUlmo665,vis(ioNs35,Victoria,Ulmo,480-969-9014,VUlmo51@somemail.co.uk,1,1,
2013,JMandos368,i$slaNd32,Joseph,Mandos,339-813-5773,JMandos6@mail2u.net,1,1,
2014,WGildor420,number#S13,Wayne,Gildor,229-574-0437,WGildor44@somemail.net,0,1,
2015,JThe Brown3,a^Ssert74,Judith,The Brown,,JTheBrown97@mail2u.biz,0,0,
2016,JMaedhros3,captA!in72,Jack,Maedhros,210-130-1080,,0,1,
2017,JLuthien28,tr!Ees77,Joy,Luthien,,JLuthien@gmail.com,0,0,
2018,HTurin140,pIque*93,Helena,Turin,302-248-5980,HTurin65@yahoo.org,1,0,
2019,EGildor932,mOnste%r43,Erik,Gildor,,,1,0,
2020,BEarendil70,visI(ons34,Brenda,Earendil,231-474-2607,BEarendil@gmail.us,1,1,
2021,SGrahame642,a@Ssert07,Scarlet,Grahame,212-022-1292,Scarlet.Grahame97@mail2u.us,0,0,
2022,LThingol321,cApt)ain15,Lawrence,Thingol,,Lawrence.Thingol30@mail2u.org,1,1,
2023,BKementari149,Int(erest01,Brittany,Kementari,603-541-5354,BKementari35@mailbox.com,1,1,
2024,MUlmo2,inte*Rest12,Mason,Ulmo,480-145-5316,MUlmo89@somemail.org,1,0,
2025,JAmrod9,asKe(d44,Jacob,Amrod,231-471-8387,JAmrod84@gmail.org,0,1,
2026,AGimli66,drea)mS25,Abby,Gimli,208-881-1683,AGimli4@hotmail.us,0,1,
2027,ADwalin93,secRe#tly41,Angelique,Dwalin,,Angelique.Dwalin71@bizmail.com,0,0,
2028,JNienna8,dReam#s32,Jade,Nienna,308-978-1888,,0,1,
2029,HMiriel64,uNti*l35,Heidi,Miriel,702-351-8510,HMiriel@mailbox.biz,0,0,
2030,SUlmo4,visIon$s79,Sara,Ulmo,,SUlmo19@gmail.com,1,1,
2031,LQuickbeam4,sh^ouLd63,Lilly,Quickbeam,,LQuickbeam98@everymail.com,1,1,
2032,VImrahil1,tHro#ugh12,Vivianna,Imrahil,239-088-3950,VImrahil@yahoo.net,1,0,
2033,GKili0,cap#Tain24,Gerald,Kili,605-703-6926,GKili31@hotmail.net,0,1,
2034,JBrandybuck75,is$laNd19,Jamie,Brandybuck,209-322-8095,,1,0,
2035,EThe Brown0,v%isioNs99,Erik,The Brown,339-407-7776,ETheBrown4@hotmail.com,1,1,
2036,VAncalagon7,lea#Der50,Vivianna,Ancalagon,803-817-7257,VAncalagon93@hotmail.co.uk,1,0,
2037,JTulkas676,assE!rt47,Jade,Tulkas,207-002-4529,,0,1,
2038,ITheoden1,t$hroW31,Iris,Theoden,239-892-1284,ITheoden56@somemail.us,1,0,
2039,CBofur605,wRi%te18,Clarissa,Bofur,702-241-4524,,0,1,
2040,EFili428,captaI*n37,Eva,Fili,203-725-9541,,0,0,
2041,RHalbarad8,sec#reTly58,Robert,Halbarad,,Robert.Halbarad75@everymail.org,0,0,
2042,JWillow32,sH!ould69,Jeffrey,Willow,401-947-3132,JWillow9@mail2u.us,1,1,
2043,SBolger3,se@cretLy89,Scarlet,Bolger,859-131-2812,,1,1,
2044,CCelebrimbor381,secRe(tly89,Chelsea,Celebrimbor,907-033-8084,Chelsea.Celebrimbor25@bizmail.us,0,0,
2045,JGloin8,comput#eR58,James,Gloin,479-630-6373,JGloin46@yahoo.com,0,0,
2046,BBombadil060,wRo*ng17,Brianna,Bombadil,406-632-8236,BBombadil56@gmail.us,0,1,
2047,SEomer60,tHroug(h40,Susan,Eomer,314-149-0863,,1,1,
2048,TTheoden035,l%Ight27,Terry,Theoden,,TTheoden71@everymail.biz,0,0,
2049,MTuor5,lIbrar^y80,Melanie,Tuor,307-622-6711,,1,0,
2050,VOrome3,Shep!herd62,Vanessa,Orome,210-907-8501,VOrome84@hotmail.net,1,0,
2051,PMithrandir0,Whi$le47,Peter,Mithrandir,,PMithrandir@mailbox.biz,1,0,
2052,HSulimo0,lI*brary30,Heather,Sulimo,314-425-6885,Heather.Sulimo41@mail2u.us,1,1,
2053,BMablung52,lIbrar$y73,Bruce,Mablung,307-476-4264,,1,1,
2054,MGaladriel584,vi*Sions34,Margaret,Galadriel,,Margaret.Galadriel50@somemail.com,1,1,
2055,PMaedhros029,lig!Ht47,Paul,Maedhros,209-512-4191,PMaedhros36@yahoo.com,0,1,
2056,MVarda314,suspEnse#04,Miranda,Varda,505-155-5191,MVarda64@mailbox.biz,1,0,
2057,PIdril1,deMan(ded63,Patrick,Idril,203-617-6661,PIdril71@mailbox.biz,1,1,
2058,GArwen15,v^isioNs38,George,Arwen,405-236-2869,,1,0,
2059,DSauron40,Ligh$t43,Dennis,Sauron,225-165-9497,DSauron@somemail.biz,1,1,
2060,PQuickbeam9,as%serT61,Paul,Quickbeam,218-308-7603,PQuickbeam@bizmail.us,1,0,
2061,NSandyman0,pIq#ue45,Nadine,Sandyman,231-212-9820,Nadine.Sandyman@gmail.com,0,1,
2062,SElrond6,Gh*ost72,Sandra,Elrond,803-366-8861,SElrond96@mail2u.co.uk,0,1,
2063,KThe White4,suSpense)90,Kathleen,The White,217-178-4328,,1,0,
2064,CFingolfin8,secretL*y82,Chelsea,Fingolfin,,CFingolfin40@everymail.biz,0,0,
2065,MQuickbeam6,intereS*t62,Melissa,Quickbeam,,MQuickbeam86@everymail.us,1,0,
2066,MCotton28,viSion^s31,Michael,Cotton,,,1,0,
2067,PAncalagon603,mons@tEr33,Patrick,Ancalagon,,PAncalagon67@somemail.net,0,0,
2068,KDurin3,wri!tE38,Keith,Durin,859-696-7413,KDurin44@mail2u.com,1,1,
2069,PGorbag7,Computer@22,Philip,Gorbag,219-000-2917,,0,0,
2070,NShagrat7,libraRy!47,Nancy,Shagrat,802-138-9839,,1,1,
2071,JEru9,capTai$n93,Jaime,Eru,458-167-5760,JEru50@hotmail.com,0,0,
2072,RBifur0,lIgh(t46,Ryan,Bifur,201-518-2788,RBifur2@mail2u.us,1,0,
2073,WNesa019,s@ecretlY54,Willie,Nesa,218-702-1342,Willie.Nesa@somemail.co.uk,0,0,
2074,OImrahil07,aSser#t07,Olivia,Imrahil,339-829-7780,OImrahil41@gmail.co.uk,1,0,
2075,SCeleborn535,baD!ly24,Samantha,Celeborn,316-874-5645,,1,1,
2076,BErestor968,lib#rAry63,Brooke,Erestor,702-005-7761,,1,1,
2077,VAncalagon04,li!brAry48,Vincent,Ancalagon,276-372-2670,Vincent.Ancalagon53@mailbox.com,0,0,
2078,TSauron7,lIgh$t89,Teresa,Sauron,458-776-4125,TSauron@bizmail.biz,1,1,
2079,AValaquenta88,Secret%ly18,Aaron,Valaquenta,458-335-1583,AValaquenta66@somemail.org,1,0,
2080,RElentari8,l@ibraRy84,Rachel,Elentari,859-286-1131,Rachel.Elentari84@mail2u.co.uk,0,1,
2081,WCeleborn65,ba)Dly01,William,Celeborn,401-360-2919,WCeleborn@mailbox.net,0,1,
2082,LDori35,inte!resT01,Leo,Dori,262-029-5183,LDori47@everymail.org,0,1,
2083,HEomer1,secret$Ly97,Hanna,Eomer,802-793-7187,HEomer90@mail2u.biz,0,1,
2084,DAnarion998,Speed@01,Daniel,Anarion,218-131-1435,,0,1,
2085,HGaladriel7,visio)Ns82,Harold,Galadriel,,HGaladriel@gmail.co.uk,0,0,
2086,CHurin14,sEc^retly15,Carol,Hurin,229-294-0683,CHurin76@gmail.biz,0,1,
2087,MNesa3,sho!Uld05,Megan,Nesa,,MNesa12@hotmail.biz,0,0,
2088,KGil-Galad1,t(ryIng27,Kyle,Gil-Galad,401-656-8035,KGil-Galad@mail2u.org,0,0,
2089,RKementari86,visioNs)47,Robert,Kementari,,Robert.Kementari68@bizmail.biz,0,0,
2090,STreebeard7,trYi%ng15,Sandra,Treebeard,316-132-2145,STreebeard@gmail.biz,1,1,
2091,MMelkor25,as^sErt68,Matthew,Melkor,702-497-2501,,0,1,
2092,PGoldberry694,li^braRy11,Philip,Goldberry,423-330-9304,PGoldberry@hotmail.co.uk,1,0,
2093,AAnnatar09,th#Row25,Alexandra,Annatar,205-802-8864,Alexandra.Annatar@everymail.net,0,0,
2094,MBrandybuck352,vis@iOns91,Matthew,Brandybuck,307-227-1605,,0,0,
2095,TMelian565,Words@62,Timothy,Melian,505-618-6964,TMelian61@gmail.net,0,0,
2096,ASauron56,Trees^73,Ann,Sauron,513-726-2678,ASauron75@mail2u.org,1,0,
2097,AElendil6,thRo@w50,Angie,Elendil,276-871-5961,AElendil@yahoo.biz,1,0,
2098,RBombur6,liBrar^y78,Ralph,Bombur,,RBombur12@mail2u.net,1,0,
2099,DSackville657,R#abbit01,Donna,Sackville,209-808-8130,DSackville22@bizmail.biz,0,0,
2100,DBombadil9,wind%oW70,Dianna,Bombadil,210-557-2321,DBombadil52@mail2u.co.uk,0,0,
2101,AShagrat4,secRe@tly93,Allison,Shagrat,215-996-7563,,1,1,
2102,ABalin2,l)Ight74,Arthur,Balin,907-846-7310,Arthur.Balin29@gmail.net,1,1,
2103,LKili80,libra)Ry24,Leah,Kili,401-982-5313,,0,0,
2104,SElendil398,wiNd%ow56,Stephen,Elendil,,,0,0,
2105,SGlorfindel92,sp*eEd79,Stephanie,Glorfindel,,SGlorfindel@gmail.us,1,1,
2106,MAlcarin169,Comput$er40,Mina,Alcarin,,,1,1,
2107,SLegolas545,monS%ter35,Sarah,Legolas,808-473-3156,SLegolas35@mail2u.co.uk,0,1,
2108,CIsildur0,Should#40,Christian,Isildur,228-589-8860,CIsildur84@mail2u.biz,1,0,
2109,KQuickbeam864,visio*Ns19,Keith,Quickbeam,,Keith.Quickbeam95@somemail.net,1,0,
2110,PSauruman759,woRd!s59,Philip,Sauruman,907-168-6748,,1,1,
2111,VSmeagol715,s!houLd22,Vivianna,Smeagol,303-724-3439,Vivianna.Smeagol@gmail.org,1,1,
2112,VEowyn68,Vis$ions72,Vanessa,Eowyn,605-175-6851,VEowyn0@hotmail.org,1,1,
2113,LWormtongue04,as#sErt71,Lucy,Wormtongue,212-769-3103,LWormtongue59@mail2u.net,0,0,
2114,JBalin6,endin(G73,Jewel,Balin,458-469-2916,JBalin48@everymail.org,0,1,
2115,LLurtz353,librAr#y28,Logan,Lurtz,,LLurtz@somemail.com,1,1,
2116,NTreebeard945,mon^Ster78,Nadine,Treebeard,385-109-7927,NTreebeard89@bizmail.biz,1,0,
2117,MTuor663,cOmpu#ter63,Mark,Tuor,406-340-8872,MTuor9@mailbox.org,0,0,
2118,MGimli955,tr#Ying37,Matthew,Gimli,215-208-6178,MGimli99@yahoo.com,1,0,
2119,DGimli40,Captain)01,Debra,Gimli,218-376-7697,DGimli80@gmail.biz,0,1,
2120,AGothmog08,in@teresT50,Amanda,Gothmog,304-621-2750,Amanda.Gothmog82@everymail.co.uk,0,0,
2121,MArwen042,baDly@80,Maggie,Arwen,405-964-2531,,0,1,
2122,AGimli982,aBou$t02,Abigail,Gimli,207-200-6784,AGimli62@bizmail.org,0,0,
2123,CThe Brown018,se(cretlY63,Catherine,The Brown,,,0,0,
2124,TMorgoth43,co%mputeR88,Tyler,Morgoth,231-885-7067,Tyler.Morgoth43@everymail.org,0,0,
2125,MTulkas83,comput(eR10,Monica,Tulkas,,MTulkas5@yahoo.biz,1,1,
2126,OGollum2,liGh#t78,Oliver,Gollum,209-003-8910,OGollum93@bizmail.net,0,0,
2127,CMelkor30,coMpu%ter94,Cheryl,Melkor,209-868-3809,CMelkor62@mailbox.biz,1,0,
2128,MGaladriel52,mo%nstEr79,Magdalena,Galadriel,319-188-3354,Magdalena.Galadriel39@mail2u.org,0,0,
2129,VVarda0,bAd#ly92,Vanessa,Varda,458-164-0672,VVarda@hotmail.co.uk,1,0,
2130,ETelchar85,secrE!tly10,Eve,Telchar,,ETelchar97@mail2u.com,0,0,
2131,ZElrohir8,aSsert)44,Zachary,Elrohir,,Zachary.Elrohir83@mailbox.biz,1,1,
2132,LTelchar4,baDly@73,Lilly,Telchar,205-182-4771,LTelchar80@yahoo.org,1,0,
2133,RThorondor48,Lig)ht02,Raymond,Thorondor,,RThorondor32@hotmail.com,0,1,
2134,BSharku5,tH)rough10,Brittany,Sharku,252-252-5818,BSharku83@everymail.biz,1,1,
2135,BElwing8,asseRt%34,Betty,Elwing,,,1,1,
2136,AAldarion2,cOmpu)ter81,Autumn,Aldarion,,Autumn.Aldarion63@mailbox.us,0,1,
2137,CBalin624,waIt^ed80,Cassandra,Balin,458-065-2718,CBalin15@mailbox.com,1,1,
2138,RGamgee54,l*ibrarY87,Robert,Gamgee,217-694-0299,RGamgee82@yahoo.co.uk,0,0,
2139,DLurtz21,assEr@t05,Dennis,Lurtz,423-126-7723,,1,1,
2140,SLegolas486,libRa)ry85,Shirley,Legolas,219-713-1579,,0,0,
2141,GFinrod08,sUs@pense12,Gabriel,Finrod,205-617-5312,GFinrod49@mailbox.com,0,0,
2142,VHuan26,tryi*Ng33,Virginia,Huan,217-550-6296,Virginia.Huan35@gmail.biz,0,0,
2143,MYavanna4,caVe)s49,Margaret,Yavanna,201-295-6181,,0,1,
2144,CUlmo838,s@moKe81,Christian,Ulmo,,,1,1,
2145,SSmeagol3,li$brAry75,Sierra,Smeagol,401-677-9456,,0,0,
2146,NElfhelm995,visi(Ons85,Natalie,Elfhelm,401-149-6669,NElfhelm99@gmail.biz,0,1,
2147,ADori497,wiNd)ow57,Ann,Dori,,ADori11@somemail.us,1,0,
2148,SBombadil449,sEcretl^y17,Stephanie,Bombadil,239-262-0092,SBombadil@somemail.co.uk,0,0,
2149,CBombur325,Computer*51,Carla,Bombur,605-865-7735,CBombur@mailbox.org,0,1,
2150,JBombur68,nu*mbErs69,Jade,Bombur,458-505-1428,JBombur@somemail.us,0,0,
2151,HDurin605,tH%rough42,Harold,Durin,229-386-0711,HDurin62@mail2u.co.uk,0,1,
2152,DElfhelm04,Book*s83,Denise,Elfhelm,,Denise.Elfhelm69@mailbox.us,0,0,
2153,JKhamul3,en#tEr99,Jeremy,Khamul,339-696-6036,JKhamul@somemail.net,0,0,
2154,VKili59,lIbra#ry11,Virginia,Kili,302-423-8903,VKili56@mail2u.net,1,1,
2155,AMorgoth09,Asser@t86,Ashley,Morgoth,,AMorgoth42@somemail.org,1,1,
2156,AKili11,C)omputer90,Anna,Kili,406-417-9981,AKili86@mailbox.org,1,0,
2157,EHurin554,Resc^ue29,Eleanor,Hurin,701-575-4049,,0,1,
2158,LMorgoth07,drea^mS90,Linda,Morgoth,,LMorgoth1@somemail.co.uk,0,1,
2159,SAngrod928,inT^erest41,Samuel,Angrod,,SAngrod7@everymail.us,1,1,
2160,CGloin91,secreT(ly98,Carol,Gloin,,CGloin@hotmail.com,0,1,
2161,MTelchar858,tHr$ough88,Molly,Telchar,240-438-1291,,1,1,
2162,MGloin106,wro)Ng50,Maria,Gloin,206-162-4539,MGloin35@bizmail.net,1,1,
2163,KValaquenta6,w)orDs44,Katrina,Valaquenta,276-931-6514,,0,1,
2164,WBifur18,e%Nter64,William,Bifur,219-644-7146,WBifur@mail2u.biz,0,0,
2165,AVarda95,cOmputer#73,Averie,Varda,907-809-7823,AVarda8@somemail.us,0,1,
2166,KThe Brown74,R*escue32,Kate,The Brown,,KTheBrown57@mail2u.us,0,1,
2167,JIlluvatar50,seCretl@y21,Jerry,Illuvatar,308-833-8963,JIlluvatar89@hotmail.co.uk,1,1,
2168,LElros89,en!tEr01,Lilly,Elros,240-997-3836,LElros5@mailbox.co.uk,0,0,
2169,MOrodreth7,liBrary)80,Michael,Orodreth,212-995-3288,MOrodreth@gmail.org,1,1,
