ID,Username,Password,FirstName,LastName,PhoneNumber,Email,IsReviewer,IsAdmin,BufferString
1878,NEru9,Li$ght66,Nicholas,Eru,339-482-2155,NEru85@hotmail.net,0,1,
1879,MMiriel63,en^Ter70,Mina,Miriel,206-968-4302,MMiriel88@bizmail.com,0,0,
1880,BAncalagon624,liB%rary91,Betty,Ancalagon,405-786-2376,BAncalagon62@yahoo.org,0,0,
1881,DKing31,pIque^01,Daniel,King,208-238-9809,DKing75@mail2u.biz,1,1,
1882,AAnnatar04,com$puTer20,Anna,Annatar,,AAnnatar33@somemail.net,1,0,
1883,SCirdan4,is$laNd31,Sharon,Cirdan,505-383-9729,,1,1,
1884,MGaladriel05,isLa%nd72,Mina,Galadriel,,MGaladriel50@gmail.biz,1,1,
1885,CLuthien90,cO(mputer88,Clarence,Luthien,308-066-8863,CLuthien@mail2u.biz,1,0,
1886,EElentari63,endiNg!16,Evelyn,Elentari,240-455-4571,EElentari96@bizmail.co.uk,1,0,
1887,SDamrod10,wiNdow(70,Steven,Damrod,701-679-5778,SDamrod2@mailbox.co.uk,0,0,
1888,CFerny8,shO(uld77,Carol,Ferny,215-351-8732,CFerny@mail2u.net,1,0,
1889,COri326,viSi$ons51,Cassandra,Ori,479-976-9464,,1,0,
1890,DHurin855,co*mputEr99,Denise,Hurin,458-188-6163,DHurin@hotmail.com,0,1,
1891,DBombadil68,asSer*t02,Dana,Bombadil,405-990-1601,DBombadil@mailbox.biz,0,0,
1892,GCurufin950,resCue^76,Grace,Curufin,,GCurufin78@mailbox.co.uk,0,0,
1893,AElentari107,wrO^ng04,Angela,Elentari,458-735-5944,,0,0,
1894,MSmeagol77,asSe!rt15,Matthew,Smeagol,480-598-7927,MSmeagol22@everymail.co.uk,0,0,
1895,VGothmog75,wicke@T34,Valerie,Gothmog,303-014-7071,VGothmog@mailbox.biz,1,0,
1896,VNimrodel49,piQu(e56,Victoria,Nimrodel,219-572-2539,Victoria.Nimrodel28@mailbox.biz,1,0,
1897,JTurin6,viSion%s62,Joy,Turin,209-161-9910,JTurin76@gmail.co.uk,1,1,
1898,DAlcarin97,co#mputEr74,Denise,Alcarin,,,0,1,
1899,JMelian5,end!iNg73,Judith,Melian,262-459-7116,Judith.Melian99@hotmail.co.uk,1,0,
1900,JShelob3,asSer#t39,Jeremy,Shelob,228-830-4207,Jeremy.Shelob11@bizmail.biz,0,1,
1901,MSmeagol55,t*rYing46,Margaret,Smeagol,319-626-1738,MSmeagol63@mail2u.com,1,0,
1902,AEcthelion331,compuT!er11,Alan,Ecthelion,480-520-1420,AEcthelion20@mailbox.org,1,1,
1903,TDwalin43,badL#y52,Tina,Dwalin,206-393-3041,,1,0,
1904,AKhamul48,Piqu!e63,Alexandra,Khamul,201-445-9417,AKhamul16@mailbox.net,1,1,
1905,YOrome5,t)hRow01,Yvette,Orome,206-384-5110,,1,0,
1906,FEcthelion58,entEr#23,Felicity,Ecthelion,276-655-0526,FEcthelion50@everymail.biz,0,0,
1907,RGothmog905,secreTl)y87,Roy,Gothmog,239-734-8958,RGothmog@somemail.net,1,0,
1908,JFinarfin01,compU*ter29,Jessica,Finarfin,,JFinarfin20@mail2u.net,0,1,
1909,ASandyman3,Captai!n77,Alexis,Sandyman,212-261-9846,,1,1,
1910,HMithrandir5,i!Sland06,Hope,Mithrandir,208-859-9131,HMithrandir66@bizmail.com,0,0,
1911,BSmeagol34,libRar*y10,Benjamin,Smeagol,505-461-2920,BSmeagol23@hotmail.co.uk,1,0,
1912,BGothmog931,iN)terest30,Bethany,Gothmog,218-754-0687,Bethany.Gothmog33@hotmail.net,0,1,
1913,LThe White5,I$sland95,Louis,The White,458-790-9082,LTheWhite64@gmail.biz,0,1,
1914,JGlorfindel596,piQue)79,Jasmine,Glorfindel,802-683-3946,,0,0,
1915,CHurin57,th$rouGh61,Cassandra,Hurin,405-473-5930,,1,0,
1916,GErkenbrand09,pl#aNe73,George,Erkenbrand,239-003-4382,George.Erkenbrand@everymail.biz,1,1,
1917,EShadowfax12,isl^aNd23,Edward,Shadowfax,,EShadowfax5@yahoo.co.uk,0,0,
1918,KSharku8,d$rEams00,Karl,Sharku,701-197-0712,,0,1,
1919,DBeren8,prOb^ably92,Dylan,Beren,,DBeren85@hotmail.biz,0,0,
1920,VGaladriel00,l^ibrAry09,Veronica,Galadriel,276-326-1113,VGaladriel76@bizmail.net,0,0,
1921,LOrodreth778,visiO$ns35,Lara,Orodreth,,LOrodreth@bizmail.us,1,1,
1922,ADurin627,Ligh!t23,Andrew,Durin,479-152-8212,,1,1,
1923,MAldarion007,vi@sIons17,Megan,Aldarion,,MAldarion6@gmail.net,1,0,
1924,AOri8,rAbbit#21,Arthur,Ori,240-340-3027,AOri32@somemail.net,1,1,
1925,MThorondor9,I!sland88,Marishka,Thorondor,240-776-9759,MThorondor@mailbox.biz,1,1,
1926,NBrandybuck446,While)55,Noah,Brandybuck,206-827-5178,,1,1,
1927,KProudfoot3,v^iSions68,Karl,Proudfoot,209-305-0181,KProudfoot94@yahoo.us,1,1,
1928,DAmrod25,compu^tEr22,Denise,Amrod,228-727-1626,,1,1,
1929,JFinrod33,ba!Dly68,Joseph,Finrod,276-686-1708,,1,0,
1930,SNimloth8,Badl)y71,Sasha,Nimloth,276-044-2529,SNimloth77@mailbox.com,1,0,
1931,BTelchar1,Ass%ert15,Brooke,Telchar,,BTelchar11@hotmail.com,1,1,
1932,WDeagol7,l@iGht06,William,Deagol,859-815-8440,WDeagol49@hotmail.org,0,1,
1933,OTuor98,b^adLy24,Olivia,Tuor,423-083-2989,OTuor38@hotmail.co.uk,0,1,
1934,TWillow7,endin@G43,Tyler,Willow,219-721-0325,,0,1,
1935,AEcthelion70,or Maybe@05,Amanda,Ecthelion,,Amanda.Ecthelion2@mailbox.com,1,1,
1936,MSackville808,aSser^t26,Magdalena,Sackville,,MSackville70@gmail.net,0,0,
1937,CFingolfin5,shOu@ld71,Catherine,Fingolfin,859-800-4843,Catherine.Fingolfin47@mail2u.net,0,0,
1938,JNesa47,p@robAbly69,Jacob,Nesa,,,1,1,
1939,CRadagast460,liBr^ary91,Carla,Radagast,405-088-3615,CRadagast25@mailbox.co.uk,1,0,
1940,KQuickbeam06,lIb*rary35,Kate,Quickbeam,,KQuickbeam83@mailbox.co.uk,0,1,
1941,MEowyn1,comp^uTer71,Mitch,Eowyn,225-534-9741,MEowyn98@everymail.co.uk,0,0,
1942,MSackville907,gHo(st11,Michelle,Sackville,225-501-1616,Michelle.Sackville@mailbox.org,0,1,
1943,CThe Grey2,win(dOw02,Cindy,The Grey,316-733-6283,CTheGrey@everymail.com,1,1,
1944,DDeagol57,comp#uteR08,Denise,Deagol,405-411-0091,DDeagol62@mail2u.net,0,1,
1945,SGlorfindel6,rAbbi%t68,Steven,Glorfindel,228-890-6738,SGlorfindel@hotmail.co.uk,0,1,
1946,SButterbur873,w#ickeT74,Sophie,Butterbur,423-619-4462,SButterbur24@hotmail.net,0,0,
1947,GButterbur375,secre^tlY59,Grace,Butterbur,339-992-5454,Grace.Butterbur45@yahoo.co.uk,1,1,
1948,MCurufin2,as^seRt87,Melissa,Curufin,,MCurufin18@everymail.org,0,0,
1949,MCurufin70,libra#Ry83,Michelle,Curufin,479-739-9308,MCurufin47@bizmail.net,1,1,
1950,EMablung92,li%gHt43,Eugene,Mablung,201-701-9120,Eugene.Mablung27@gmail.biz,0,1,
1951,BKementari7,rAbb(it01,Betty,Kementari,401-360-2403,BKementari22@hotmail.us,1,1,
1952,CUlmo58,En!ter24,Cindy,Ulmo,859-913-0197,CUlmo@bizmail.org,0,0,
1953,MBalin578,suspE%nse32,Mark,Balin,907-744-6558,,1,1,
1954,NElladan047,thrO#w95,Nicole,Elladan,218-033-7542,NElladan17@somemail.co.uk,1,0,
1955,ABalin7,visIons@96,Alexander,Balin,859-211-8975,ABalin@bizmail.us,0,1,
1956,KGimli840,iSla*nd10,Kate,Gimli,217-908-7486,,0,0,
1957,JGamgee689,sE)cretly47,Jessica,Gamgee,240-370-4797,JGamgee@somemail.co.uk,1,0,
1958,RElentari40,wi)ckEt08,Rebecca,Elentari,,,0,0,
1959,MThe Brown614,secretlY#26,Matthew,The Brown,314-337-0231,MTheBrown6@everymail.org,0,0,
1960,BButterbur559,Si^dekick83,Benjamin,Butterbur,219-804-2220,Benjamin.Butterbur@somemail.us,1,0,
1961,LPalantir56,sh^oUld88,Lilly,Palantir,205-350-8335,LPalantir39@bizmail.net,1,1,
1962,EFerny3,w(Hite06,Erik,Ferny,219-870-6763,EFerny10@mailbox.com,1,1,
1963,DMaedhros69,book#S90,Donna,Maedhros,,DMaedhros66@yahoo.biz,0,1,
1964,EOlorin75,iS%land51,Eleanor,Olorin,225-345-1874,,1,1,
1965,HTuor0,W*ords02,Harold,Tuor,,HTuor5@mailbox.co.uk,1,0,
1966,JNimrodel943,e(Nding99,Juan,Nimrodel,,Juan.Nimrodel35@mailbox.com,1,1,
1967,COrodreth70,lig%Ht29,Charles,Orodreth,205-486-5666,Charles.Orodreth6@mailbox.net,1,1,
1968,HGrahame82,Wind%ow69,Harold,Grahame,701-921-5154,,0,0,
1969,KValaquenta3,wroN(g38,Katie,Valaquenta,210-905-3265,,1,0,
1970,DMiriel1,A!ssert13,Dale,Miriel,,,1,1,
1971,AAragorn623,w%Rong20,Autumn,Aragorn,203-819-9811,AAragorn74@somemail.net,1,0,
1972,NBombadil8,Is$land77,Nadine,Bombadil,405-367-7043,Nadine.Bombadil89@bizmail.us,1,0,
1973,FDori966,li(braRy57,Freya,Dori,252-913-3067,FDori66@gmail.co.uk,0,1,
1974,AIsildur49,untI^l09,Anabelle,Isildur,808-172-0381,,0,0,
1975,KValaquenta4,mOv)ed99,Keith,Valaquenta,859-555-7005,KValaquenta@mail2u.co.uk,1,1,
1976,VKhamul25,assEr^t15,Valerie,Khamul,385-806-6666,VKhamul56@somemail.us,0,1,
1977,JEcthelion17,enT^er90,Jasmine,Ecthelion,276-936-5791,JEcthelion92@bizmail.org,0,1,
1978,KGaladriel232,enD(ing35,Kate,Galadriel,304-036-6385,KGaladriel@bizmail.net,1,1,
1979,DAmrod251,libRar%y46,David,Amrod,262-433-5410,DAmrod92@yahoo.org,0,1,
1980,CFinarfin81,sh(oulD75,Chelsea,Finarfin,480-189-1623,,0,0,
1981,SCeleborn720,Vi)sions28,Stephen,Celeborn,303-958-9254,SCeleborn68@somemail.net,0,0,
1982,NThranduil77,E^nter33,Nicholas,Thranduil,239-142-7220,Nicholas.Thranduil@mail2u.co.uk,0,0,
1983,JNazgul07,e@ntEr53,Jacqueline,Nazgul,304-390-8597,JNazgul@hotmail.biz,0,0,
1984,CSauruman4,V#isions59,Clarissa,Sauruman,,CSauruman41@mail2u.net,1,1,
1985,JMiriel701,asse!rT98,Jacob,Miriel,,,0,1,
1986,JShelob4,sec%Retly24,Jamie,Shelob,219-639-1256,JShelob@mail2u.us,1,1,
1987,BSackville15,vis$ionS32,Benjamin,Sackville,859-358-6061,BSackville@yahoo.biz,0,0,
1988,PGothmog9,lIbr#ary85,Philip,Gothmog,314-486-2863,PGothmog@bizmail.us,0,1,
1989,LBracegirdle42,mo(nstEr87,Lauren,Bracegirdle,,LBracegirdle58@everymail.net,1,0,
1990,DMelian02,untI#l96,Doris,Melian,239-725-7097,,1,1,
1991,CFaramir738,Li#brary23,Christina,Faramir,314-384-8148,CFaramir51@mailbox.com,0,0,
1992,KTuor0,ba^Dly93,Kylie,Tuor,701-553-8925,KTuor12@hotmail.com,0,1,
1993,JMaggot4,moV*ed52,Joshua,Maggot,201-798-5406,,0,0,
1994,MDeagol2,w(inDow30,Magdalena,Deagol,206-524-4383,MDeagol28@hotmail.biz,0,1,
1995,ACurufin3,li^brAry52,Alisa,Curufin,201-125-2756,ACurufin52@mailbox.us,0,0,
1996,LTheoden7,r%aBbit79,Lucy,Theoden,,,1,1,
1997,BPollando567,libR#ary39,Brandon,Pollando,205-863-3026,Brandon.Pollando97@gmail.com,1,1,
1998,AGamgee6,Ass@ert46,Averie,Gamgee,,AGamgee33@yahoo.co.uk,0,1,
1999,ZUngoliant8,rEscue*57,Zoey,Ungoliant,803-169-2692,,1,1,
2000,MNienna963,crAs(h03,Margaret,Nienna,,Margaret.Nienna0@bizmail.com,0,1,
2001,CElwing69,wi^cKet92,Charles,Elwing,207-615-6333,Charles.Elwing88@somemail.us,1,1,
2002,EBracegirdle5,side#kiCk69,Emily,Bracegirdle,,EBracegirdle63@somemail.net,1,1,
2003,MUlmo925,visIons)07,Madison,Ulmo,276-173-2771,MUlmo@yahoo.co.uk,1,1,
2004,HElladan347,sIdeki%ck21,Henry,Elladan,339-671-1805,HElladan12@gmail.net,0,0,
2005,DElrond1,lib#Rary32,Danica,Elrond,479-244-7911,Danica.Elrond44@bizmail.net,0,0,
2006,FFinrod163,ra(bbiT55,Frank,Finrod,207-844-4725,Frank.Finrod65@bizmail.us,1,1,
2007,MShelob032,wi^ndoW78,Mitch,Shelob,303-118-0217,MShelob57@yahoo.com,1,1,
2008,VPollando557,asS(ert50,Virginia,Pollando,212-017-8437,,1,1,
2009,CUngoliant80,S*hould05,Cheryl,Ungoliant,,,0,1,
2010,PGandalf306,com)putEr94,Patrick,Gandalf,201-724-6597,PGandalf@hotmail.com,1,0,
2011,ETuor91,r#escuE42,Eva,Tuor,302-583-5390,ETuor65@somemail.org,1,1,
2012,AFili6,Shou*ld62,Arthur,Fili,,AFili@somemail.biz,1,0,
2013,VCelebrimbor2,isl)anD42,Valerie,Celebrimbor,803-573-0970,,1,1,
2014,CGildor368,pi*Que99,Carla,Gildor,276-137-0435,,0,0,
2015,NMaeglin5,secrEt^ly15,Nicole,Maeglin,215-444-9907,,1,0,
2016,SThe Brown390,secr)Etly20,Steven,The Brown,859-742-3014,STheBrown28@somemail.net,1,0,
2017,CLegolas6,lIght$63,Carol,Legolas,401-699-0146,CLegolas26@bizmail.co.uk,0,0,
2018,SGil-Galad3,l)Ight85,Savannah,Gil-Galad,605-881-3577,Savannah.Gil-Galad@everymail.com,0,0,
2019,APollando43,secretL(y20,Alan,Pollando,319-020-5740,APollando58@mail2u.net,0,1,
2020,BYavanna721,badL%y64,Benjamin,Yavanna,808-618-9918,BYavanna@hotmail.us,1,0,
2021,EManwe80,rEscue^37,Emily,Manwe,208-091-3010,,0,1,
2022,OQuickbeam228,tre(eS77,Ophelia,Quickbeam,385-769-1156,Ophelia.Quickbeam@somemail.us,0,1,
2023,HTurin1,Windo^w09,Helena,Turin,225-248-5980,HTurin9@gmail.org,0,1,
2024,BAlcarin091,visiOns%22,Benjamin,Alcarin,209-038-2116,Benjamin.Alcarin7@mailbox.net,1,1,
2025,JRadagast6,asSer$t70,Jaime,Radagast,808-470-4742,JRadagast48@gmail.org,0,1,
2026,ABofur129,secretL$y42,Alexa,Bofur,480-814-6022,,1,1,
2027,LCeleborn0,v(isIons03,Louis,Celeborn,,,1,1,
2028,BTulkas415,m#aGnetic41,Bobby,Tulkas,316-159-8295,,0,0,
2029,JAlcarin4,secretl*Y31,Jason,Alcarin,218-012-7521,JAlcarin82@gmail.us,1,1,
2030,KSandyman71,sHould#87,Kelsey,Sandyman,219-127-7644,KSandyman29@gmail.com,0,0,
2031,SAldarion116,comPute#r66,Sophie,Aldarion,304-453-0088,SAldarion15@somemail.com,0,0,
2032,JMithrandir222,captaI$n33,Judy,Mithrandir,219-330-0644,JMithrandir@hotmail.org,0,1,
2033,NTurambar8,ass#erT87,Nancy,Turambar,302-352-9781,NTurambar65@mailbox.com,1,0,
2034,JImrahil5,ent!eR64,Jamie,Imrahil,203-754-3518,JImrahil93@yahoo.co.uk,0,0,
2035,SGandalf558,monsTe^r93,Sophie,Gandalf,212-760-6281,SGandalf48@bizmail.com,1,1,
2036,JAlatar544,shoUld!63,Jaime,Alatar,252-934-9173,JAlatar31@gmail.biz,0,1,
2037,VImrahil13,througH(20,Vivianna,Imrahil,513-088-3950,VImrahil@mail2u.org,1,1,
2038,KLuthien572,Thr^ow80,Katherine,Luthien,304-036-9260,,0,1,
2039,SBrandybuck71,Through(04,Steven,Brandybuck,803-809-5756,SBrandybuck41@mail2u.biz,0,1,
2040,NOrodreth992,shoUl#d28,Nancy,Orodreth,239-777-6006,NOrodreth80@mailbox.org,0,0,
2041,EEomer68,rA*bbit00,Evelyn,Eomer,406-577-9850,,1,1,
2042,VTelchar7,speE)d15,Vivianna,Telchar,212-967-6294,VTelchar2@hotmail.co.uk,0,0,
2043,DMorgoth1,visi$oNs48,Danica,Morgoth,203-284-1263,DMorgoth20@everymail.biz,1,1,
2044,GGorbag51,Pi(que98,Gerald,Gorbag,308-524-6050,GGorbag@bizmail.us,1,0,
2045,JEowyn99,in@teRest77,Justice,Eowyn,208-954-1428,,0,1,
2046,KBrandybuck558,cOmp)uter34,Kevin,Brandybuck,203-253-6083,Kevin.Brandybuck68@somemail.us,1,1,
2047,DLegolas69,endI#ng61,Denise,Legolas,339-132-3228,DLegolas@somemail.com,1,0,
2048,ANesa91,l(igHt70,Alan,Nesa,,ANesa81@everymail.com,1,1,
2049,CPollando89,Resc(ue13,Claudia,Pollando,458-843-8176,CPollando@yahoo.biz,1,1,
2050,JOakenshield8,eN(ding11,Jordan,Oakenshield,212-373-8405,JOakenshield@hotmail.co.uk,1,1,
2051,EBeren01,monstE$r54,Eugene,Beren,239-236-0603,Eugene.Beren99@everymail.org,0,1,
2052,MAlatar14,worLd$35,Mina,Alatar,203-086-3604,MAlatar57@everymail.co.uk,1,1,
2053,ESackville9,s%ecretlY79,Emma,Sackville,,,1,0,
2054,JIdril018,en%Ding01,Jack,Idril,201-226-7115,JIdril@mail2u.us,0,1,
2055,VLuthien6,S#hould57,Vivianna,Luthien,,VLuthien97@everymail.co.uk,0,1,
2056,LCotton476,v$iSions54,Lauren,Cotton,,LCotton64@hotmail.org,1,1,
2057,GBeregond1,c!ompUter14,George,Beregond,,GBeregond79@bizmail.biz,0,0,
2058,KOrome3,mo%vEd42,Katherine,Orome,,KOrome16@mail2u.us,0,1,
2059,JOri8,shou$lD24,Justice,Ori,209-633-5843,,0,1,
2060,AElfhelm989,com*pUter03,Alexa,Elfhelm,802-241-9102,,0,0,
2061,AAlcarin4,susp(eNse04,Alexander,Alcarin,701-551-9131,AAlcarin38@gmail.com,1,1,
2062,PIdril1,demAnd%ed63,Patrick,Idril,603-617-6661,PIdril17@mailbox.com,1,0,
2063,GArwen151,Spe!ed84,George,Arwen,,George.Arwen23@everymail.net,0,1,
2064,EProudfoot078,whil@E69,Eileen,Proudfoot,303-659-4974,EProudfoot@mailbox.biz,1,0,
2065,HCirdan06,sp@eEd54,Heidi,Cirdan,479-876-0394,Heidi.Cirdan18@somemail.biz,0,0,
2066,ABeren45,shou%Ld17,Alexa,Beren,208-982-0019,ABeren39@mail2u.co.uk,1,1,
2067,JBeregond772,lIbrar$y54,Judy,Beregond,907-861-1260,JBeregond@yahoo.co.uk,1,0,
2068,JElros04,inteRes(t22,Jessica,Elros,252-328-4539,JElros67@mailbox.org,1,1,
2069,JStormcrow4,intEr*est78,Joshua,Stormcrow,,JStormcrow82@yahoo.org,0,0,
2070,NEomer344,ligH)t21,Nadine,Eomer,215-886-7362,NEomer85@somemail.biz,0,1,
2071,HFerny212,se^cRetly84,Helen,Ferny,303-289-0311,HFerny92@everymail.us,0,1,
2072,SIdril18,w!aitEd96,Steven,Idril,405-034-1333,SIdril@everymail.org,1,1,
2073,RElfhelm6,cOmputer!00,Roy,Elfhelm,219-371-3803,,0,1,
2074,KTook14,wOr$ld89,Katie,Took,701-772-2219,KTook@mail2u.org,0,1,
2075,MKing49,ca^ptAin75,Madison,King,,,1,1,
2076,DCurufin7,tHrou*gh82,Dianna,Curufin,231-319-3118,DCurufin79@somemail.org,0,1,
2077,MSauruman467,L)ight13,Miranda,Sauruman,405-091-4642,Miranda.Sauruman12@mailbox.co.uk,0,1,
2078,HErkenbrand1,Ba$dly29,Haley,Erkenbrand,,,1,0,
2079,HSackville0,ca$pTain87,Haley,Sackville,,HSackville@hotmail.us,0,1,
2080,CWillow4,shouL!d36,Christian,Willow,208-553-5182,CWillow76@mailbox.com,1,1,
2081,ALuthien763,oThe#rs68,Adam,Luthien,803-761-9683,ALuthien12@bizmail.co.uk,0,0,
2082,MGil-Galad481,craS%h27,Melissa,Gil-Galad,,MGil-Galad5@somemail.us,0,0,
2083,MHalbarad4,Sec$retly53,Mina,Halbarad,212-257-4789,MHalbarad@everymail.us,1,1,
2084,VTook82,libRa^ry42,Vanessa,Took,505-838-8891,,0,1,
2085,TEowyn1,com$puteR73,Tara,Eowyn,304-318-5984,,0,1,
2086,SElrohir128,ent(eR02,Savannah,Elrohir,239-196-5670,SElrohir33@bizmail.us,0,0,
2087,DTelchar6,C^aptain47,Doris,Telchar,406-335-8401,,1,1,
2088,JTook22,sec$retLy13,Jade,Took,,JTook45@bizmail.co.uk,1,0,
2089,MThorondor18,vI%sions02,Michelle,Thorondor,228-599-8340,MThorondor80@bizmail.co.uk,0,0,
2090,VMorgoth8,Co*mputer82,Vincent,Morgoth,203-697-1982,VMorgoth@mail2u.net,1,0,
2091,NImrahil105,librAry)90,Nancy,Imrahil,231-831-4551,NImrahil26@hotmail.com,0,0,
2092,NHalbarad14,compUte@r68,Norah,Halbarad,304-323-0576,NHalbarad@everymail.co.uk,1,0,
2093,GCeleborn53,piQue*85,Gary,Celeborn,201-992-7772,Gary.Celeborn15@gmail.co.uk,0,0,
2094,SSackville4,vis*ioNs22,Shirley,Sackville,,,0,1,
2095,ENimloth949,Visio%ns50,Elijah,Nimloth,339-681-5097,ENimloth22@hotmail.us,1,0,
2096,CFeanor330,li#brAry04,Chelsea,Feanor,209-868-2820,Chelsea.Feanor@everymail.co.uk,1,0,
2097,FWillow80,whil)E86,Freya,Willow,302-111-3598,FWillow29@everymail.us,0,1,
2098,MMorgoth2,suspen^sE16,Monica,Morgoth,206-625-3464,Monica.Morgoth91@mailbox.us,0,0,
2099,VAlatar1,bAd#ly18,Vanessa,Alatar,212-206-9191,VAlatar54@somemail.us,1,0,
2100,AEarendil13,s^uspensE72,Ana,Earendil,,Ana.Earendil68@somemail.co.uk,1,0,
2101,KGothmog75,cOmputer%87,Kelsey,Gothmog,339-856-3873,KGothmog55@everymail.org,0,1,
2102,IAldarion205,intereS*t99,Ivy,Aldarion,701-160-6506,,1,1,
2103,TBregolas480,en)dinG13,Toki,Bregolas,,TBregolas@mail2u.us,1,1,
2104,JSulimo355,rab(bIt32,Joshua,Sulimo,808-390-1565,JSulimo78@gmail.net,0,1,
2105,LFingolfin96,secret^lY63,Liv,Fingolfin,423-702-5469,LFingolfin@mailbox.net,0,0,
2106,CGandalf6,s)idEkick10,Charles,Gandalf,210-399-7984,,1,0,
2107,BLurtz2,Word#s13,Betty,Lurtz,,BLurtz11@gmail.biz,1,0,
2108,KHalbarad7,woRds*14,Kai,Halbarad,401-247-2520,KHalbarad@somemail.net,1,1,
2109,JKing336,comp#uteR98,Janice,King,,JKing@yahoo.com,0,0,
2110,ASmeagol5,throUgh!62,Abigail,Smeagol,406-237-9511,,0,0,
2111,IStormcrow28,assE)rt73,Isabell,Stormcrow,207-692-0407,Isabell.Stormcrow35@mail2u.biz,0,1,
2112,JBeren95,Deman*ded58,Juliet,Beren,,JBeren@yahoo.com,0,0,
2113,BDenethor661,shoUld$13,Benjamin,Denethor,339-600-8340,BDenethor83@somemail.com,1,1,
2114,GLurtz384,Ask@ed68,Gary,Lurtz,,GLurtz@hotmail.us,0,0,
2115,SGoldberry3,sec(retLy07,Sandra,Goldberry,505-759-0259,,0,0,
2116,KMandos2,secret#Ly52,Katie,Mandos,308-397-1561,KMandos72@yahoo.biz,1,1,
2117,JCeleborn47,Ca^ptain27,Jessie,Celeborn,701-685-1683,Jessie.Celeborn66@gmail.com,0,0,
2118,RThe Brown2,Should(99,Richard,The Brown,219-310-3041,Richard.TheBrown97@gmail.us,0,1,
2119,HMaeglin0,rescUe)74,Helena,Maeglin,203-929-1663,HMaeglin@yahoo.biz,0,1,
2120,AElentari3,li%brAry28,Abigail,Elentari,229-174-7635,Abigail.Elentari66@everymail.org,1,1,
2121,NTreebeard94,visi^Ons97,Nadine,Treebeard,803-109-7927,NTreebeard59@mail2u.net,0,0,
2122,ABaggins26,Piq(ue93,Aileen,Baggins,201-134-0887,,1,1,
2123,GShadowfax789,viSio@ns99,Gabriel,Shadowfax,479-902-0861,Gabriel.Shadowfax15@bizmail.us,1,1,
2124,EHalbarad9,mon@Ster07,Evelyn,Halbarad,701-643-7676,,1,1,
2125,BElrohir7,secr@Etly08,Billy,Elrohir,218-361-6212,BElrohir79@yahoo.biz,0,1,
2126,EEomer253,liGht^42,Eleanor,Eomer,314-968-4964,EEomer20@mail2u.org,1,1,
2127,JUngoliant6,libr@Ary45,Jesse,Ungoliant,303-728-8200,Jesse.Ungoliant23@gmail.us,0,0,
2128,WGlorfindel724,bad$Ly58,Walter,Glorfindel,302-502-5763,,1,0,
2129,PNesa8,thr)ouGh70,Pamela,Nesa,,PNesa68@somemail.co.uk,0,0,
2130,NIsildur2,wh#iLe42,Nicole,Isildur,,,0,0,
2131,KAmrod770,rescU#e89,Keith,Amrod,240-363-1028,,1,0,
2132,WBolger86,islanD!80,Wendy,Bolger,,Wendy.Bolger28@gmail.us,0,0,
2133,JThorondor188,cOm(puter54,Joseph,Thorondor,,JThorondor80@bizmail.biz,0,0,
2134,AGrahame64,captAi)n72,Alexa,Grahame,859-791-5921,,0,1,
2135,AGlorfindel8,en%dinG70,Alicia,Glorfindel,859-260-2081,,1,0,
2136,AAnarion1,thrOu!gh98,Alexandra,Anarion,423-100-4171,AAnarion20@hotmail.co.uk,1,1,
2137,CBeren82,capt%Ain71,Claudia,Beren,276-446-4941,CBeren@mailbox.co.uk,0,0,
2138,KNimloth46,rEscu*e54,Katie,Nimloth,276-313-6174,Katie.Nimloth58@hotmail.net,0,1,
2139,GHurin25,wRong#85,Gabriella,Hurin,215-258-5925,GHurin94@bizmail.org,1,1,
2140,JFili98,speE!d82,Jane,Fili,,,0,1,
2141,RAlatar362,siDeki#ck58,Randy,Alatar,479-058-8783,RAlatar49@gmail.com,0,0,
2142,IBregolas862,viS^ions48,Isabell,Bregolas,,IBregolas18@bizmail.org,0,1,
2143,GGaladriel95,coMpu!ter38,Gerald,Galadriel,212-369-4029,GGaladriel16@gmail.us,1,1,
2144,AValaquenta32,sec#Retly80,Annabella,Valaquenta,,Annabella.Valaquenta61@yahoo.com,1,1,
2145,BBolger94,Is#land63,Brenda,Bolger,401-971-3157,BBolger@somemail.com,1,1,
2146,LFili12,l^ibRary74,Lara,Fili,205-656-1753,Lara.Fili@gmail.co.uk,1,0,
2147,MGorbag962,mOn@ster13,Marilyn,Gorbag,,MGorbag@gmail.org,1,1,
2148,GGoldberry14,Ca(ves49,Gary,Goldberry,,GGoldberry50@yahoo.org,1,1,
2149,CUlmo8,spe^Ed62,Christian,Ulmo,206-448-9031,Christian.Ulmo@everymail.com,0,1,
2150,JOri5,com%puTer03,Jack,Ori,,JOri@bizmail.co.uk,1,0,
2151,EFingolfin699,inteR#est83,Emma,Fingolfin,205-331-4966,,0,0,
2152,LElfhelm734,Vis(ions52,Lauren,Elfhelm,,LElfhelm@hotmail.org,1,0,
2153,MCeleborn92,badl!Y97,Magdalena,Celeborn,406-032-6200,,1,1,
2154,SAlatar73,capta^iN25,Scarlet,Alatar,,Scarlet.Alatar71@bizmail.biz,0,0,
2155,HAlatar1,li(ghT86,Harold,Alatar,212-533-3505,HAlatar@yahoo.us,0,1,
2156,CSauron60,Island^16,Claire,Sauron,458-915-6838,CSauron@yahoo.com,0,0,
